sample,nonambig,all
MH166884/2004/USA/VA/Norfolk/WN02/unknown/Mosquito-unknown,10299,10302
MH166921/2008/USA/VA/Norfolk/WN02/unknown/Mosquito-unknown,10299,10302
HM488155/2006/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex,10299,10302
KJ501504/2003/USA/ND/Burleigh/WN02/unknown/Bird-other,10299,10302
HM488186/2003/USA/IL/Unknown/WN02/unknown/Bird-crow,10299,10302
JF488088/2004/USA/CT/Unknown/WN02/unknown/Mosquito-Culex,10299,10302
KJ501271/2003/USA/NJ/Unknown/WN02/unknown/Bird-other,10299,10302
HM488193/2005/USA/IL/Unknown/WN02/unknown/Bird-crow,10299,10302
KX547583/2004/USA/NY/Suffolk/WN02/unknown/Bird-crow,10299,10302
HQ671705/2003/USA/CT/Fairfield/WN02/unknown/Mosquito-Culiseta,10299,10302
KJ501423/2004/USA/SD/Unknown/WN02/unknown/Bird-other,10299,10302
KJ501525/2004/USA/SD/Unknown/WN02/unknown/Bird-other,10298,10302
KJ501422/2004/USA/SD/Unknown/WN02/unknown/Bird-other,10299,10302
HM756668/2003/USA/NY/Unknown/WN02/unknown/Bird-crow,10299,10302
HM488253/2006/USA/IL/Unknown/WN02/unknown/Mosquito-Culex,10299,10302
KX547526/2003/USA/NY/Nassau/WN02/unknown/Mosquito-Culex,10299,10302
KJ501340/2003/USA/AL/Unknown/WN02/unknown/Bird-other,10299,10302
HM488174/2003/USA/CT/New_Haven/WN02/unknown/Mosquito-Culex,10299,10302
KX547621/2004/USA/NY/Nassau/WN02/unknown/Bird-other,10299,10302
KX547377/2005/USA/NY/Nassau/WN02/unknown/Mosquito-Culex,10299,10302
HM756652/2003/USA/CT/Middlesex/WN02/unknown/Mosquito-Aedes,10299,10302
KX547531/2003/USA/NY/Erie/WN02/unknown/Mosquito-Culex,10299,10302
KX547481/2005/USA/NY/Nassau/WN02/unknown/Bird-other,10299,10302
JF920744/2007/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex,10299,10302
KX547600/2010/USA/NY/Rensselaer/WN02/unknown/Bird-crow,10299,10302
KJ145827/2010/USA/NY/Unknown/WN02/unknown/Bird-crow,10299,10302
KX547359/2006/USA/NY/Nassau/WN02/unknown/Bird-crow,10299,10302
KX547250/2006/USA/NY/Erie/WN02/unknown/Bird-crow,10299,10302
KX547326/2007/USA/NY/Nassau/WN02/unknown/Mosquito-Culex,10299,10302
KX547313/2004/USA/NY/Oswego/WN02/unknown/Bird-crow,10299,10302
KX547199/2005/USA/NY/Suffolk/WN02/unknown/Mosquito-Culex,10299,10302
HQ671729/2006/USA/NY/Unknown/WN02/unknown/Bird-crow,10299,10302
KX547605/2004/USA/NY/Lewis/WN02/unknown/Bird-crow,10299,10302
KX547420/2006/USA/NY/Suffolk/WN02/unknown/Bird-other,10299,10302
KX547271/2006/USA/NY/Seneca/WN02/unknown/Bird-other,10299,10302
KX547394/2006/USA/NY/Suffolk/WN02/unknown/Mosquito-other,10299,10302
KX547384/2006/USA/NY/Richmond/WN02/unknown/Bird-other,10299,10302
KJ501459/2003/USA/OK/Payne/WN02/unknown/Bird-crow,10275,10302
KJ501470/2003/USA/SD/Day/WN02/unknown/Bird-other,10299,10302
KJ501507/2001/USA/SD/Bennett/WN02/unknown/Bird-other,10299,10302
DQ431694/2003/USA/TX/Potter/WN02/unknown/Human,10297,10302
GQ507472/2003/USA/CA/Orange/WN02/unknown/Human,10299,10302
DQ005530/2003/USA/UT/Sanpete/WN02/unknown/Human,10299,10302
KJ501474/2002/USA/IA/Kossuth/WN02/unknown/Bird-other,10299,10302
HM488180/2002/USA/IL/Unknown/WN02/unknown/Bird-crow,10299,10302
HM488189/2004/USA/IL/Unknown/WN02/unknown/Bird-other,10299,10302
KJ501298/2002/USA/NC/Unknown/WN02/unknown/Bird-other,10299,10302
KJ501482/2002/USA/NE/Unknown/WN02/unknown/Bird-other,10299,10302
KJ501353/2003/USA/OK/Unknown/WN02/unknown/Bird-crow,10299,10302
KJ501508/2003/USA/TX/Unknown/WN02/unknown/Bird-other,10299,10302
MH170246/2004/USA/CO/Weld/WN02/unknown/Mosquito-Culex,10299,10302
DQ431705/2004/USA/ND/Burleigh/WN02/unknown/Human,10296,10302
KX547578/2005/USA/NY/Queens/WN02/unknown/Bird-other,10299,10302
KX547426/2007/USA/NY/Onondaga/WN02/unknown/Mosquito-Culex,10299,10302
HQ671730/2007/USA/NY/Unknown/WN02/unknown/Bird-crow,10296,10302
HM488195/2005/USA/IL/Unknown/WN02/unknown/Bird-other,10299,10302
JF920746/2007/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex,10299,10302
KX547569/2006/USA/NY/Chautauqua/WN02/unknown/Bird-crow,10299,10302
KX547277/2004/USA/NY/Orange/WN02/unknown/Mosquito-Culex,10299,10302
KX547304/2004/USA/NY/Ulster/WN02/unknown/Bird-crow,10299,10302
KX547614/2005/USA/NY/Erie/WN02/unknown/Mosquito-Culex,10299,10302
KX547571/2005/USA/NY/Rockland/WN02/unknown/Bird-crow,10299,10302
KX547367/2006/USA/NY/Richmond/WN02/unknown/Bird-other,10299,10302
KX547379/2004/USA/NY/Suffolk/WN02/unknown/Mosquito-Culex,10299,10302
KJ501487/2005/USA/NC/Unknown/WN02/unknown/Bird-crow,10299,10302
KX547523/2005/USA/NY/Albany/WN02/unknown/Bird-crow,10299,10302
KX547397/2005/USA/NY/Rensselaer/WN02/unknown/Bird-crow,10299,10302
KX547355/2005/USA/NY/Albany/WN02/unknown/Bird-other,10299,10302
KX547270/2006/USA/NY/Albany/WN02/unknown/Bird-crow,10299,10302
KX547258/2006/USA/NY/Ontario/WN02/unknown/Bird-crow,10299,10302
KX547608/2009/USA/NY/Erie/WN02/unknown/Mosquito-Culex,10299,10302
KX547472/2006/USA/NY/Livingston/WN02/unknown/Bird-other,10299,10302
KX547168/2012/USA/NY/Albany/WN02/unknown/Bird-other,10299,10302
HM488237/2008/USA/NY/Unknown/WN02/unknown/Bird-crow,10299,10302
KJ501523/2006/USA/NC/Unknown/WN02/unknown/Bird-other,10298,10302
MH170266/2007/USA/GA/Fulton/WN02/unknown/Mosquito-Culex,10299,10302
MH170267/2008/USA/GA/Gwinnett/WN02/unknown/Bird-other,10299,10302
KJ501451/2003/USA/PA/Unknown/WN02/unknown/Bird-crow,10299,10302
KX547508/2005/USA/NY/Lewis/WN02/unknown/Bird-crow,10299,10302
HQ671725/2005/USA/NY/Unknown/WN02/unknown/Bird-crow,10299,10302
KX547312/2004/USA/NY/Niagara/WN02/unknown/Bird-crow,10299,10302
KX547186/2008/USA/NY/Nassau/WN02/unknown/Mosquito-Culex,10299,10302
KX547529/2011/USA/NY/Onondaga/WN02/unknown/Mosquito-Culex,10299,10302
KX547449/2011/USA/NY/Suffolk/WN02/unknown/Mosquito-Culex,10299,10302
KX547404/2008/USA/NY/Albany/WN02/unknown/Bird-crow,10299,10302
JF920730/2006/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex,10299,10302
MH170257/2005/USA/GA/Lawnder/WN02/unknown/Mosquito-Culex,10299,10302
KX547616/2007/USA/NY/Kings/WN02/unknown/Bird-crow,10299,10302
KX547382/2007/USA/NY/Richmond/WN02/unknown/Bird-other,10299,10302
KX547329/2007/USA/NY/Richmond/WN02/unknown/Bird-other,10299,10302
KX547350/2006/USA/NY/Rockland/WN02/unknown/Mosquito-Culex,10299,10302
KX547516/2007/USA/NY/Tompkins/WN02/unknown/Bird-crow,10299,10302
KX547233/2007/USA/NY/Richmond/WN02/unknown/Bird-other,10299,10302
KX547385/2006/USA/NY/Richmond/WN02/unknown/Bird-other,10299,10302
KX547224/2006/USA/NY/Rockland/WN02/unknown/Mosquito-Culex,10299,10302
KX547342/2006/USA/NY/Orange/WN02/unknown/Mosquito-Culex,10299,10302
KX547433/2006/USA/NY/Richmond/WN02/unknown/Bird-other,10299,10302
KX547180/2006/USA/NY/Oswego/WN02/unknown/Bird-crow,10299,10302
KX547435/2006/USA/NY/Kings/WN02/unknown/Bird-crow,10299,10302
KX547209/2006/USA/NY/Montgomery/WN02/unknown/Bird-crow,10299,10302
JF920734/2006/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex,10299,10302
MH170243/2006/USA/CO/Weld/WN02/unknown/Mosquito-Culex,10299,10302
KX547587/2006/USA/NY/Suffolk/WN02/unknown/Bird-other,10299,10302
KJ501414/2005/USA/NC/Unknown/WN02/unknown/Bird-other,10299,10302
KX547532/2005/USA/NY/Suffolk/WN02/unknown/Bird-other,10299,10302
KX547502/2006/USA/NY/Suffolk/WN02/unknown/Mosquito-Culex,10299,10302
KX547479/2005/USA/NY/Suffolk/WN02/unknown/Mosquito-Aedes,10299,10302
KX547441/2005/USA/NY/Suffolk/WN02/unknown/Bird-other,10299,10302
KX547461/2005/USA/NY/Suffolk/WN02/unknown/Bird-other,10299,10302
KX547193/2005/USA/NY/Nassau/WN02/unknown/Mosquito-Culex,10299,10302
KX547511/2006/USA/NY/Erie/WN02/unknown/Bird-other,10299,10302
JF488093/2005/USA/CT/Unknown/WN02/unknown/Mosquito-Culex,10299,10302
JF899529/2005/USA/NY/Unknown/WN02/unknown/Bird-crow,10299,10302
KX547501/2004/USA/NY/Queens/WN02/unknown/Bird-crow,10299,10302
KX547487/2004/USA/NY/New_York/WN02/unknown/Bird-crow,10299,10302
KX547351/2004/USA/NY/Nassau/WN02/unknown/Mosquito-Culex,10299,10302
MH170265/2004/USA/GA/Chattron/WN02/unknown/Mosquito-Culex,10299,10302
HM488252/2005/USA/NY/Unknown/WN02/unknown/Bird-crow,10299,10302
KJ501293/2003/USA/MD/Prince_George_s/NY99/unknown/Bird-other,10299,10302
DQ164192/2003/USA/NY/Rockland/NY99/unknown/Bird-crow,10299,10302
DQ164187/2002/USA/NY/Broome/NY99/unknown/Bird-crow,10299,10302
KJ501374/2001/USA/NJ/Union/NY99/unknown/Bird-other,10299,10302
KJ501277/2001/USA/PA/Philadelphia/NY99/unknown/Bird-crow,10299,10302
KJ501378/2001/USA/PA/Bucks/NY99/unknown/Bird-crow,10299,10302
KJ501486/2001/USA/NJ/Mercer/NY99/unknown/Bird-other,10298,10302
KJ501269/2001/USA/NJ/Middlesex/NY99/unknown/Bird-other,10299,10302
KX547251/2002/USA/NY/Rockland/NY99/unknown/Mosquito-Culex,10299,10302
KX547538/2001/USA/NY/Nassau/NY99/unknown/Mosquito-Culex,10299,10302
KX547179/2002/USA/NY/Richmond/NY99/unknown/Bird-crow,10299,10302
KX547261/2002/USA/NY/Queens/NY99/unknown/Bird-other,10299,10302
KX547484/2002/USA/NY/Genesee/NY99/unknown/Bird-crow,10299,10302
HM488246/2001/USA/NY/Unknown/NY99/unknown/Bird-crow,10299,10302
HM488247/2001/USA/NY/Unknown/NY99/unknown/Bird-crow,10299,10302
HM756661/2001/USA/NY/Unknown/NY99/unknown/Bird-crow,10299,10302
HM756663/2001/USA/NY/Unknown/NY99/unknown/Bird-crow,10299,10302
HM756662/2001/USA/NY/Unknown/NY99/unknown/Bird-crow,10299,10302
HM756664/2002/USA/NY/Unknown/NY99/unknown/Bird-crow,10299,10302
HQ671711/2000/USA/CT/Fairfield/NY99/unknown/Mosquito-Culex,10299,10302
HM488248/2001/USA/NY/Unknown/NY99/unknown/Bird-crow,10299,10302
AF404756/2000/USA/NY/Rockland/NY99/unknown/Bird-crow,10299,10302
HM488130/2000/USA/CT/New_Haven/NY99/unknown/Mosquito-Culex,10299,10302
KX547194/2002/USA/NY/New_York/NY99/unknown/Bird-crow,10299,10302
DQ164188/2003/USA/NY/Westchester/NY99/unknown/Bird-crow,10298,10302
HM488249/2001/USA/NY/Unknown/NY99/unknown/Bird-crow,10299,10302
KJ501450/2002/USA/PA/Unknown/NY99/unknown/Bird-crow,10299,10302
KJ501278/2001/USA/PA/Unknown/NY99/unknown/Bird-crow,10299,10302
KJ501493/2001/USA/DC/District_Of_Columbia/NY99/unknown/Bird-other,10299,10302
KJ501445/2001/USA/NJ/Unknown/NY99/unknown/Bird-crow,10299,10302
KJ501270/2002/USA/NJ/Unknown/NY99/unknown/Bird-other,10299,10302
KJ501375/2002/USA/NJ/Unknown/NY99/unknown/Bird-crow,10299,10302
KJ501465/2001/USA/MI/Oakland/NY99/unknown/Bird-crow,10298,10302
KX547554/2002/USA/NY/Bronx/NY99/unknown/Bird-other,10299,10302
KX547509/2002/USA/NY/Westchester/NY99/unknown/Mosquito-Culex,10299,10302
KJ501515/2001/USA/NJ/Middlesex/NY99/unknown/Bird-other,10299,10302
KJ501288/2001/USA/DC/District_Of_Columbia/NY99/unknown/Bird-crow,10299,10302
KJ501494/2001/USA/DC/District_Of_Columbia/NY99/unknown/Bird-crow,10299,10302
KJ501279/2002/USA/PA/Unknown/NY99/unknown/Bird-other,10299,10302
KJ501290/2002/USA/DC/District_Of_Columbia/NY99/unknown/Bird-crow,10299,10302
KJ501344/2002/USA/DC/District_Of_Columbia/NY99/unknown/Bird-crow,10299,10302
KJ501299/2002/USA/DC/District_Of_Columbia/NY99/unknown/Bird-crow,10299,10302
KJ501289/2001/USA/DC/District_Of_Columbia/NY99/unknown/Bird-crow,10299,10302
KJ501343/2001/USA/DC/District_Of_Columbia/NY99/unknown/Bird-crow,10299,10302
KX547519/2000/USA/NY/Westchester/NY99/unknown/Mosquito-Culex,10299,10302
HM488132/2000/USA/CT/Fairfield/NY99/unknown/Mosquito-Culiseta,10299,10302
HQ671708/2000/USA/CT/Fairfield/NY99/unknown/Mosquito-Culex,10299,10302
HQ671710/2000/USA/CT/Fairfield/NY99/unknown/Mosquito-Culex,10299,10302
HQ671697/2001/USA/CT/Fairfield/NY99/unknown/Mosquito-Aedes,10299,10302
HQ671714/2001/USA/CT/Fairfield/NY99/unknown/Mosquito-Culex,10299,10302
HQ671709/2000/USA/CT/Fairfield/NY99/unknown/Mosquito-Culex,10299,10302
KJ501480/2001/USA/MD/Anne_Arundel/NY99/unknown/Bird-crow,10297,10302
AF404753/2000/USA/MD/Baltimore/NY99/unknown/Bird-crow,10299,10302
KX547602/2000/USA/NY/Westchester/NY99/unknown/Mosquito-Culex,10299,10302
KX547316/2001/USA/NY/Westchester/NY99/unknown/Mosquito-Culex,10299,10302
KX547478/2001/USA/NY/Rockland/NY99/unknown/Mosquito-Culex,10299,10302
KX547492/2002/USA/NY/Westchester/NY99/unknown/Mosquito-Culex,10299,10302
KX547386/2000/USA/NY/Rockland/NY99/unknown/Mosquito-Culex,10299,10302
AF404755/2000/USA/NY/Oswego/NY99/unknown/Bird-other,10299,10302
HM488131/2000/USA/CT/New_Haven/NY99/unknown/Mosquito-Culex,10299,10302
HM488128/1999/USA/CT/Fairfield/NY99/unknown/Bird-crow,10299,10302
HM488127/1999/USA/CT/Fairfield/NY99/unknown/Bird-crow,10299,10302
HM488126/1999/USA/CT/Fairfield/NY99/unknown/Bird-crow,10299,10302
HM488125/1999/USA/CT/Fairfield/NY99/unknown/Bird-crow,10299,10302
AF196835/1999/USA/NY/Bronx/NY99/unknown/Bird-other,10299,10302
AF260967/1999/USA/NY/New_York/NY99/unknown/Horse,10299,10302
HM488129/2000/USA/CT/New_Haven/NY99/unknown/Mosquito-Culex,10299,10302
AF404754/2000/USA/NJ/Bergen/NY99/unknown/Mosquito-Culex,10299,10302
AF206518/1999/USA/CT/Fairfield/NY99/unknown/Mosquito-Culex,10299,10302
HQ671706/1999/USA/CT/Fairfield/NY99/unknown/Mosquito-Aedes,10299,10302
HQ671707/1999/USA/CT/Fairfield/NY99/unknown/Mosquito-Culex,10299,10302
FJ151394/1999/USA/NY/New_York/NY99/unknown/Bird-crow,10299,10302
KX547228/2002/USA/NY/Richmond/NY99/unknown/Bird-other,10299,10302
KX547395/2000/USA/NY/Suffolk/NY99/unknown/Mosquito-Culex,10299,10302
KX547353/2000/USA/NY/Suffolk/NY99/unknown/Mosquito-Culex,10299,10302
DQ164194/2001/USA/NY/Suffolk/NY99/unknown/Bird-crow,10299,10302
KX547210/2001/USA/NY/Nassau/NY99/unknown/Mosquito-Culex,10299,10302
HM488135/2001/USA/CT/Fairfield/NY99/unknown/Mosquito-other,10299,10302
HM488134/2001/USA/CT/Fairfield/NY99/unknown/Mosquito-other,10299,10302
AF533540/2001/USA/NY/Nassau/NY99/unknown/Human,10299,10302
KJ786934/2001/USA/NY/Unknown/NY99/unknown/Human,10299,10302
HQ671717/2001/USA/CT/Fairfield/NY99/unknown/Mosquito-Aedes,10299,10302
HQ671696/2001/USA/CT/Fairfield/NY99/unknown/Mosquito-Culex,10296,10302
HQ671716/2001/USA/CT/Fairfield/NY99/unknown/Mosquito-Culiseta,10296,10302
KX547266/2002/USA/NY/Nassau/NY99/unknown/Mosquito-Culex,10299,10302
KX547272/2001/USA/NY/Suffolk/NY99/unknown/Mosquito-Culex,10299,10302
HM488136/2001/USA/CT/Fairfield/NY99/unknown/Mosquito-Culex,10299,10302
HM488133/2001/USA/CT/Fairfield/NY99/unknown/Mosquito-Culex,10299,10302
HQ671719/2001/USA/CT/Fairfield/NY99/unknown/Mosquito-Culex,10299,10302
JF920307/2001/USA/CT/Fairfield/NY99/unknown/Mosquito-Culiseta,10299,10302
KX547203/2001/USA/NY/Suffolk/NY99/unknown/Mosquito-Culex,10299,10302
HQ671713/2001/USA/CT/Fairfield/NY99/unknown/Bird-crow,10299,10302
MH166882/2000/USA/VA/Norfolk/NY99/unknown/Bird-unknown,10299,10302
HM488175/2003/USA/CT/Hartford/NY99/unknown/Mosquito-Culex,10299,10302
HM756653/2003/USA/CT/Middlesex/NY99/unknown/Mosquito-Culex,10299,10302
HQ671712/2000/USA/CT/Fairfield/NY99/unknown/Mosquito-Culiseta,10299,10302
KX547393/2002/USA/NY/Suffolk/NY99/unknown/Mosquito-Culex,10299,10302
KX547378/2002/USA/NY/Suffolk/NY99/unknown/Mosquito-Culex,10299,10302
HQ671715/2001/USA/CT/Fairfield/NY99/unknown/Mosquito-Culex,10299,10302
MH166901/2000/USA/VA/Norfolk/NY99/unknown/Mosquito-unknown,10299,10302
MH166904/2000/USA/VA/Norfolk/NY99/unknown/Mosquito-unknown,10299,10302
MH166903/2000/USA/VA/Norfolk/NY99/unknown/Mosquito-unknown,10299,10302
HQ671718/2001/USA/CT/Fairfield/NY99/unknown/Mosquito-Culex,10299,10302
KJ501318/2002/USA/MD/Unknown/NY99/unknown/Bird-crow,10299,10302
KX547584/2002/USA/NY/Chemung/NY99/unknown/Bird-crow,10299,10302
KX547490/2002/USA/NY/Chemung/NY99/unknown/Bird-crow,10299,10302
AF202541/1999/USA/NY/Madison/NY99/unknown/Human,10299,10302
KX547564/2002/USA/NY/Suffolk/NY99/unknown/Bird-crow,10299,10302
KX547320/2002/USA/NY/Suffolk/NY99/unknown/Bird-other,10299,10302
KJ501276/2002/USA/OH/Hancock/NY99/unknown/Bird-other,10299,10302
KJ501362/2001/USA/OH/Cuyahoga/NY99/unknown/Bird-crow,10299,10302
KJ501516/2001/USA/OH/Wood/NY99/unknown/Bird-crow,10299,10302
KJ501264/2001/USA/GA/Fulton/NY99/unknown/Bird-other,10299,10302
KJ501455/2001/USA/AL/Montgomery/NY99/unknown/Bird-other,10299,10302
KJ501512/2001/USA/GA/Fulton/NY99/unknown/Bird-crow,10299,10302
KJ501235/2001/USA/AR/Sebastian/NY99/unknown/Bird-other,10299,10302
KJ501282/2001/USA/WI/Waushara/NY99/unknown/Bird-other,10299,10302
KJ501443/2001/USA/IL/Will/NY99/unknown/Bird-crow,10299,10302
KJ501234/2001/USA/AR/Saline/NY99/unknown/Bird-other,10299,10302
DQ080071/2002/USA/FL/Sumter/NY99/unknown/Horse,10299,10302
KJ501395/2001/USA/VA/Arlington/NY99/unknown/Bird-crow,10299,10302
KJ501275/2001/USA/OH/Cuyahoga/NY99/unknown/Bird-crow,10299,10302
HM488218/2003/USA/CT/Fairfield/NY99/unknown/Mosquito-Culex,10299,10302
MH170263/2001/USA/GA/Wane/NY99/unknown/Bird-other,10299,10302
MH170273/2001/USA/GA/Lowndes/NY99/unknown/Bird-crow,10299,10302
KJ501363/2001/USA/OH/Franklin/NY99/unknown/Bird-crow,10299,10302
KJ501317/2001/USA/MD/Unknown/NY99/unknown/Bird-crow,10299,10302
KJ501393/2001/USA/VA/Unknown/NY99/unknown/Bird-crow,10299,10302
KJ501394/2001/USA/VA/Unknown/NY99/unknown/Bird-crow,10299,10302
MH166886/2001/USA/VA/Norfolk/NY99/unknown/Mosquito-unknown,10299,10302
KJ501268/2001/USA/NJ/Ocean/NY99/unknown/Bird-other,10299,10302
KJ501379/2001/USA/WI/Dane/NY99/unknown/Bird-other,10299,10302
KJ501233/2001/USA/AR/Union/NY99/unknown/Bird-other,10299,10302
KJ501468/2001/USA/MS/Adams/NY99/unknown/Bird-other,10297,10302
KJ501473/2001/USA/IL/Dupage/NY99/unknown/Bird-crow,10298,10302
DQ431697/2003/USA/FL/Hillsborough/NY99/unknown/Human,10298,10302
KJ501489/2002/USA/VA/Unknown/NY99/unknown/Bird-crow,10299,10302
KJ501492/2005/USA/WI/Unknown/NY99/unknown/Bird-other,10299,10302
KJ501320/2003/USA/MD/Unknown/NY99/unknown/Bird-crow,10299,10302
MH170276/2001/USA/GA/Dekalb/NY99/unknown/Bird-crow,10299,10302
KX547428/2002/USA/NY/Onondaga/NY99/unknown/Mosquito-Culiseta,10299,10302
KX547414/2002/USA/NY/Onondaga/NY99/unknown/Mosquito-Culiseta,10299,10302
KX547301/2002/USA/NY/Onondaga/NY99/unknown/Mosquito-Culiseta,10299,10302
KX547322/2003/USA/NY/Onondaga/NY99/unknown/Mosquito-Culiseta,10299,10302
KX547252/2002/USA/NY/Onondaga/NY99/unknown/Mosquito-Culiseta,10299,10302
HM488236/2003/USA/CT/Middlesex/NY99/unknown/Mosquito-Culiseta,10299,10302
DQ080062/2002/USA/LA/Iberia/NY99/unknown/Mosquito-other,10299,10302
KX547253/2004/USA/NY/Saint_Lawrence/NY99/unknown/Bird-crow,10299,10302
DQ164202/2002/USA/OH/Licking/NY99/unknown/Human,10298,10302
KJ501332/2001/USA/VA/Unknown/NY99/unknown/Bird-crow,10299,10302
MH166887/2002/USA/VA/Norfolk/NY99/unknown/Mosquito-unknown,10299,10302
MH166899/2002/USA/VA/Norfolk/NY99/unknown/Mosquito-unknown,10299,10302
DQ080072/2001/USA/FL/Palm_Beach/NY99/unknown/Bird-other,10299,10302
DQ983578/2003/USA/FL/Indian_River/NY99/unknown/Mosquito-Culex,10299,10302
KJ501313/2003/USA/DC/District_Of_Columbia/NY99/unknown/Bird-other,10299,10302
DQ164206/2004/USA/TX/Harris/WN02/unknown/Bird-other,10299,10302
KX547615/2006/USA/NY/Suffolk/WN02/unknown/Bird-crow,10299,10302
HM488160/2006/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex,10299,10302
HM756649/2006/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex,10299,10302
KX547513/2005/USA/NY/Suffolk/WN02/unknown/Mosquito-Culex,10299,10302
HM756654/2003/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex,10299,10302
KX547338/2005/USA/NY/Richmond/WN02/unknown/Bird-crow,10299,10302
KX547375/2011/USA/NY/Oswego/SW03/unknown/Mosquito-Culiseta,10299,10302
KX547352/2008/USA/NY/Orange/SW03/unknown/Mosquito-Culex,10299,10302
MH170230/2007/USA/CO/Weld/SW03/unknown/Mosquito-unknown,10299,10302
KJ501522/2004/USA/NC/Unknown/SW03/unknown/Bird-other,10299,10302
KJ501429/2006/USA/WI/Unknown/SW03/unknown/Bird-other,10299,10302
KJ501430/2006/USA/WI/Unknown/SW03/unknown/Bird-other,10299,10302
HM488188/2004/USA/IL/Unknown/WN02/unknown/Bird-crow,10299,10302
JF920738/2007/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex,10299,10302
KJ501421/2004/USA/SD/Unknown/WN02/unknown/Bird-other,10299,10302
KJ501413/2004/USA/NC/Unknown/WN02/unknown/Bird-crow,10281,10302
KX547340/2012/USA/NY/Orange/WN02/unknown/Mosquito-Culex,10299,10302
KX547319/2009/USA/NY/Rensselaer/WN02/unknown/Bird-crow,10299,10302
HM488170/2008/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex,10299,10302
HM488167/2008/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex,10299,10302
HM488169/2008/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex,10299,10302
HM488168/2008/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex,10299,10302
HM488166/2008/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex,10299,10302
JF920758/2009/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex,10299,10302
HM488192/2005/USA/IL/Unknown/WN02/unknown/Bird-crow,10299,10302
MH170258/2007/USA/GA/Chatham/WN02/unknown/Mosquito-Culex,10299,10302
MH170268/2007/USA/GA/Chatham/WN02/unknown/Bird-other,10299,10302
KJ501518/2007/USA/MT/Phillips/SW03/unknown/Bird-other,10299,10302
KX547187/2008/USA/NY/Albany/SW03/unknown/Bird-crow,10299,10302
KJ501258/2007/USA/SD/Unknown/SW03/unknown/Bird-other,10293,10302
KX547462/2004/USA/NY/Jefferson/SW03/unknown/Bird-crow,10299,10302
KX547197/2004/USA/NY/Ontario/SW03/unknown/Bird-crow,10299,10302
KJ501392/2003/USA/SD/Unknown/SW03/unknown/Bird-other,10299,10302
JF920751/2008/USA/CT/Fairfield/SW03/unknown/Mosquito-Culex,10299,10302
KX547318/2006/USA/NY/Niagara/SW03/unknown/Bird-other,10299,10302
KJ501381/2003/USA/MN/Lacqui_Parle/SW03/unknown/Bird-other,10299,10302
DQ666452/2005/USA/SD/Stanley/SW03/unknown/Human,10299,10302
KJ145832/2007/USA/NM/Unknown/SW03/unknown/Bird-other,10299,10302
KJ501236/2009/USA/CA/Imperial/SW03/unknown/Bird-other,10299,10302
KR348944/2010/USA/CA/Riverside/SW03/unknown/Mosquito-Culex,10299,10302
KJ501124/2010/USA/CA/Unknown/SW03/unknown/Mosquito-Culex,10299,10302
KR348940/2010/USA/CA/Riverside/SW03/unknown/Mosquito-Culex,10299,10302
KR348937/2010/USA/CA/Riverside/SW03/unknown/Mosquito-Culex,10299,10302
KJ501117/2010/USA/CA/Unknown/SW03/unknown/Mosquito-Culex,10299,10302
KJ501120/2010/USA/CA/Unknown/SW03/unknown/Mosquito-Culex,10299,10302
KR348942/2011/USA/CA/Riverside/SW03/unknown/Mosquito-Culex,10299,10302
KR348941/2011/USA/CA/Riverside/SW03/unknown/Mosquito-Culex,10299,10302
KJ501118/2011/USA/CA/Unknown/SW03/unknown/Mosquito-Culex,10299,10302
KJ501121/2011/USA/CA/Unknown/SW03/unknown/Mosquito-Culex,10299,10302
KJ501122/2011/USA/CA/Unknown/SW03/unknown/Mosquito-Culex,10299,10302
KR348938/2011/USA/CA/Riverside/SW03/unknown/Mosquito-Culex,10263,10302
KF704147/2010/USA/AZ/Maricopa/SW03/unknown/Mosquito-Culex,10299,10302
JF957178/2009/USA/NV/Unknown/SW03/unknown/Human,10299,10302
GQ507482/2006/USA/AZ/Pima/SW03/unknown/Human,10299,10302
HM756677/2005/USA/NM/Unknown/SW03/unknown/Bird-other,10299,10302
JF703163/2005/USA/CA/Riverside/SW03/unknown/Mosquito-Culex,10299,10302
KR348929/2008/USA/CA/Riverside/SW03/unknown/Mosquito-Culex,10299,10302
KR348926/2008/USA/CA/Riverside/SW03/unknown/Mosquito-Culex,10299,10302
KJ501106/2008/USA/CA/Unknown/SW03/unknown/Mosquito-Culex,10299,10302
KJ501109/2008/USA/CA/Unknown/SW03/unknown/Mosquito-Culex,10299,10302
KJ501485/2006/USA/NV/Churchill/SW03/unknown/Bird-other,10299,10302
